Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
,,,VLSI Design and ,,,,
,,,,,,,
"1,051",67173 (24.5121710),517761210,Mechanical Engineering,JEE(Main),AI to AI,AI,5177
"1,052",67205 (24.3290769),318319110,Civil Engineering,JEE(Main),AI to AI,AI,3183
,,,,,,,
"1,053",67264 (24.2086961),612219110,Civil Engineering,JEE(Main),AI to AI,AI,6122
"1,054",67309 (24.1152879),411824510,Computer Engineering,JEE(Main),AI to AI,AI,4118
"1,055",67484 (23.7764246),211419110,Civil Engineering,JEE(Main),AI to AI,AI,2114
"1,056",67490 (23.7764246),629324210,Computer Science and ,JEE(Main),AI to AI,AI,6293
,,,Engineering,,,,
"1,057",68061 (22.8998895),513919110,Civil Engineering,JEE(Main),AI to AI,AI,5139
"1,058",68660 (21.7891302),632029310,Electrical Engineering,JEE(Main),MH to AI,GSTH,6320
,,,,,,,
"1,059",68732 (21.7039990),317529310,Electrical Engineering,JEE(Main),MH to AI,GOBCH,3175
,,,,,,,
"1,060",68984 (21.3568403),627737210,Electronics and ,JEE(Main),AI to AI,AI,6277
,,,Telecommunication Engg,,,,
"1,061",69172 (20.7901287),319061210,Mechanical Engineering,JEE(Main),MH to AI,GSCH,3190
"1,062",69299 (20.5524294),264199710,Artificial Intelligence,JEE(Main),MH to AI,LSTH,2641
"1,063",69371 (20.5037555),662884410,Electronics and Computer ,JEE(Main),MH to AI,GNT3O,6628
,,,Engineering,,,,
"1,064",69459 (20.4399361),618261210,Mechanical Engineering,JEE(Main),MH to AI,GOBCH,6182
,,,,,,,
"1,065",69530 (20.3721911),518161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5181
,,,,,,,
"1,066",69791 (19.4379236),512419110,Civil Engineering,JEE(Main),MH to AI,LOBCH,5124
,,,,,,,
"1,067",70141 (18.9209121),675929310,Electrical Engineering,JEE(Main),AI to AI,AI,6759
"1,068",70388 (18.4473709),346537210,Electronics and ,JEE(Main),MH to AI,GOBCH,3465
,,,Telecommunication Engg,,,,
"1,069",70548 (18.1600011),632037810,Electronics Engineering ( ,JEE(Main),MH to AI,LNT3H,6320
,,,VLSI Design and ,,,,
"1,070",70556 (18.1600011),418837210,Electronics and ,JEE(Main),AI to AI,AI,4188
,,,Telecommunication Engg,,,,
"1,071",70872 (17.6183375),322092110,Artificial Intelligence and ,JEE(Main),MH to AI,GSCH,3220
,,,Machine Learning,,,,
"1,072",70879 (17.6183375),347719110,Civil Engineering,JEE(Main),MH to AI,GNT1H,3477
"1,073",70883 (17.6183375),111761210,Mechanical Engineering,JEE(Main),AI to AI,AI,1117
,,,,,,,
"1,074",70922 (17.5366844),516937210,Electronics and ,JEE(Main),AI to AI,AI,5169
,,,Telecommunication Engg,,,,
"1,075",71058 (16.9527897),253361210,Mechanical Engineering,JEE(Main),AI to AI,AI,2533
"1,076",71183 (16.7973050),118026310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,1180
,,,and Data Science,,,,
"1,077",71225 (16.7263662),211119110,Civil Engineering,JEE(Main),MH to AI,LOPENH,2111
,,,,,,,
"1,078",71266 (16.5543191),687824210,Computer Science and ,JEE(Main),AI to AI,AI,6878
,,,Engineering,,,,
,,,,,,,
"1,079",71296 (16.4603981),516219110,Civil Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
"1,080",71310 (16.4603981),678224210,Computer Science and ,JEE(Main),AI to AI,AI,6782
,,,Engineering,,,,
"1,081",71313 (16.4105968),675519110,Civil Engineering,JEE(Main),MH to AI,LOBCH,6755
"1,082",71429 (16.1782054),211301110,Agricultural Engineering,JEE(Main),MH to AI,GOPENO,2113
"1,083",71779 (15.4884627),512462410,Mechatronics Engineering,JEE(Main),AI to AI,AI,5124
,,,,,,,
"1,084",72159 (14.5431757),467924210,Computer Science and ,JEE(Main),MH to AI,GNT1H,4679
,,,Engineering,,,,
"1,085",72177 (14.5431757),417261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4172
"1,086",72334 (14.1986495),662261210,Mechanical Engineering,JEE(Main),MH to AI,LOPENH,6622
"1,087",72468 (13.9125737),321637210,Electronics and ,JEE(Main),AI to AI,AI,3216
,,,Telecommunication Engg,,,,
"1,088",72504 (13.7985779),517926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5179
,,,and Data Science,,,,
"1,089",72558 (13.5713465),461319110,Civil Engineering,JEE(Main),AI to AI,AI,4613
"1,090",72572 (13.5035293),416361210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H,4163
"1,091",72637 (13.4390794),317550710,Chemical Engineering,JEE(Main),MH to AI,PHCH,3175
,,,,,,,
"1,092",72739 (13.2556552),415161210,Mechanical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
,,,,,,,
"1,093",72828 (12.9882569),540824510,Computer Engineering,JEE(Main),AI to AI,AI,5408
"1,094",72906 (12.8070705),213124210,Computer Science and ,JEE(Main),MH to AI,GOBCH,2131
,,,Engineering,,,,
"1,095",73598 (11.2292814),414361210,Mechanical Engineering,JEE(Main),MH to AI,LNT1H,4143
,,,,,,,
"1,096",73661 (11.1069140),225229710,Electrical and Electronics ,JEE(Main),AI to AI,AI,2252
,,,Engineering,,,,
"1,097",73693 (11.0534996),118024210,Computer Science and ,JEE(Main),AI to AI,AI,1180
,,,Engineering,,,,
"1,098",73734 (10.9399271),612261210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6122
"1,099",73738 (10.9399271),304291810,Civil and infrastructure ,JEE(Main),MH to AI,LNT2H,3042
,,,Engineering,,,,
"1,100",73774 (10.6728905),347024510,Computer Engineering,JEE(Main),MH to AI,GSTO,3470
"1,101",74105 (9.8426323),632537810,Electronics Engineering ( ,JEE(Main),MH to AI,GOPENH,6325
,,,VLSI Design and ,,,,
"1,102",74178 (9.7139376),622289010,Textile Chemistry,JEE(Main),AI to AI,AI,6222
,,,,,,,
"1,103",74199 (9.6721420),419724210,Computer Science and ,JEE(Main),AI to AI,AI,4197
,,,Engineering,,,,
"1,104",74203 (9.6721420),510450710,Chemical Engineering,JEE(Main),MH to AI,GNT3H,5104
,,,,,,,
"1,105",74522 (8.6222768),127629310,Electrical Engineering,JEE(Main),MH to AI,GSCH,1276
,,,,,,,6
"1,106",74689 (8.0089221),541124510,Computer Engineering,JEE(Main),AI to AI,AI,5411
,,,,,,,
"1,107",74953 (7.2715345),419235610,Electrical Engg[Electronics ,JEE(Main),MH to AI,GNT2H,4192
,,,and Power],,,,
"1,108",74993 (7.1214163),264199710,Artificial Intelligence,JEE(Main),MH to AI,LOBCH,2641
"1,109",75241 (6.4273365),253319110,Civil Engineering,JEE(Main),AI to AI,AI,2533
"1,110",75612 (5.0972691),464824610,Information Technology,JEE(Main),AI to AI,AI,4648
"1,111",75738 (4.6183406),675961210,Mechanical Engineering,JEE(Main),MH to AI,GOBCH,6759
"1,112",75775 (4.5223611),321924510,Computer Engineering,JEE(Main),AI to AI,AI,3219
,,,,,,,
"1,113",75997 (3.8331599),211319110,Civil Engineering,JEE(Main),MH to AI,GSCO,2113
"1,114",76081 (3.5431254),673219110,Civil Engineering,JEE(Main),MH to AI,LNT2H,6732
"1,115",76374 (2.3038127),347161210,Mechanical Engineering,JEE(Main),MH to AI,GOBCH,3471
"1,116",76560 (1.5086376),467999710,Artificial Intelligence,JEE(Main),AI to AI,AI,4679
"1,117",76695 (0.8759542),662884410,Electronics and Computer ,JEE(Main),MH to AI,LOBCH,6628
,,,Engineering,,,,
"1,118",76719 (0.6645833),629337210,Electronics and ,JEE(Main),AI to AI,AI,6293
,,,Telecommunication Engg,,,,
"1,119",76744 (0.5290586),413329310,Electrical Engineering,JEE(Main),AI to AI,AI,4133
,,,,,,,
"1,120",76836 (99.9813579),347024510,Computer Engineering,MHT-CET,MH to AI,LSTH,3470
,,,,,,,
"1,121",76929 (99.4854674),322492010,Computer Science and ,MHT-CET,MH to AI,LSCH,3224
,,,Engineering (Internet of ,,,,
"1,122",77545 (97.5524607),344024510,Computer Engineering,MHT-CET,MH to AI,LSCH,3440
,,,,,,,
"1,123",78680 (95.3102907),344037210,Electronics and ,MHT-CET,AI to AI,AI,3440
,,,Telecommunication Engg,,,,
"1,124",81145 (91.8049290),540924510,Computer Engineering,MHT-CET,AI to AI,AI,5409
,,,,,,,
"1,125",83382 (89.3527871),621924210,Computer Science and ,MHT-CET,MH to AI,GOBCH,6219
,,,Engineering,,,,
"1,126",84719 (87.9332333),327735610,Electrical Engg[Electronics ,MHT-CET,MH to AI,GOBCH,3277
,,,and Power],,,,
"1,127",85505 (87.0718315),228290010,Electronics and Computer ,MHT-CET,MH to AI,GNT1H,2282
,,,Science,,,,
"1,128",86023 (86.6965956),617719110,Civil Engineering,MHT-CET,AI to AI,AI,6177
"1,129",86044 (86.6965956),347024510,Computer Engineering,MHT-CET,MH to AI,LVJH,3470
"1,130",86472 (86.1668982),675519110,Civil Engineering,MHT-CET,MH to AI,GNT1H,6755
"1,131",86725 (86.0392540),343691110,Computer Science and ,MHT-CET,MH to AI,GSTH,3436
,,,Engineering(Artificial ,,,,
"1,132",86791 (86.0109616),319437810,Electronics Engineering ( ,MHT-CET,MH to AI,GNT3H,3194
,,,VLSI Design and ,,,,
"1,133",87090 (85.6187666),615519110,Civil Engineering,MHT-CET,MI to AI,MI,6155
"1,134",87911 (85.1488129),347719110,Civil Engineering,MHT-CET,MH to AI,GNT2H,3477
"1,135",88021 (84.7409510),213124210,Computer Science and ,MHT-CET,AI to AI,AI,2131
,,,Engineering,,,,
"1,136",88041 (84.7409510),322092110,Artificial Intelligence and ,MHT-CET,MH to AI,LNT2H,3220
,,,Machine Learning,,,,
"1,137",88867 (84.2006246),414199510,Artificial Intelligence and ,MHT-CET,MH to AI,LSCH,4141
,,,Data Science,,,,
"1,138",89092 (83.8780770),617719110,Civil Engineering,MHT-CET,MH to AI,GSTO,6177
"1,139",89220 (83.6387222),617760610,Production Engineering,MHT-CET,MH to AI,GNT1H,6177
"1,140",89922 (83.2892137),664491110,Computer Science and ,MHT-CET,MH to AI,GOBCH,6644
,,,Engineering(Artificial ,,,,
"1,141",90228 (83.0041152),662829310,Electrical Engineering,MHT-CET,MH to AI,GNT1H,6628
"1,142",90287 (82.8695230),319361210,Mechanical Engineering,MHT-CET,MH to AI,GNT2H,3193
"1,143",90478 (82.4643661),343691110,Computer Science and ,MHT-CET,MH to AI,LVJH,3436
,,,Engineering(Artificial ,,,,
"1,144",91083 (82.2034564),327735610,Electrical Engg[Electronics ,MHT-CET,MH to AI,GSCH,3277
,,,and Power],,,,
"1,145",91098 (82.2034564),318961210,Mechanical Engineering,MHT-CET,AI to AI,AI,3189
"1,146",91130 (82.2034564),322092110,Artificial Intelligence and ,MHT-CET,MH to AI,GNT3O,3220
,,,Machine Learning,,,,
"1,147",91410 (82.0912919),549791710,Data Science,MHT-CET,MH to AI,GNT3H,5497
"1,148",92014 (81.2344165),228224610,Information Technology,MHT-CET,MH to AI,GNT1H,2282
,,,,,,,
,,,,,,,
"1,149",93725 (79.8081214),414199510,Artificial Intelligence and ,MHT-CET,MH to AI,PHCH,4141
,,,Data Science,,,,
"1,150",94418 (79.5208170),319461210,Mechanical Engineering,MHT-CET,MH to AI,GNT3H,3194
"1,151",94709 (79.3939394),264199710,Artificial Intelligence,MHT-CET,AI to AI,AI,2641
"1,152",94788 (79.2648162),319437810,Electronics Engineering ( ,MHT-CET,MH to AI,GOBCH,3194
,,,VLSI Design and ,,,,
"1,153",95512 (78.4065273),673261210,Mechanical Engineering,MHT-CET,MH to AI,GSTH,6732
"1,154",95726 (78.3308876),347024510,Computer Engineering,MHT-CET,MH to AI,LSCO,3470
"1,155",96024 (78.0675570),213691210,Computer Science and ,MHT-CET,MH to AI,GOBCH,2136
,,,Engineering(Data Science),,,,
"1,156",96110 (78.0675570),687890010,Electronics and Computer ,MHT-CET,MH to AI,LOPENO,6878
,,,Science,,,,
"1,157",96533 (77.7994669),321861210,Mechanical Engineering,MHT-CET,AI to AI,AI,3218
,,,,,,,
"1,158",96809 (77.4193548),617719110,Civil Engineering,MHT-CET,MH to AI,LSCO,6177
"1,159",97129 (76.9213416),614461210,Mechanical Engineering,MHT-CET,MH to AI,PHCH,6144
"1,160",97608 (76.7693871),322092110,Artificial Intelligence and ,MHT-CET,MH to AI,GOBCH,3220
,,,Machine Learning,,,,
"1,161",97873 (76.6367377),343961210,Mechanical Engineering,MHT-CET,MH to AI,GOPENO,3439
"1,162",98240 (76.2843676),343691110,Computer Science and ,MHT-CET,MH to AI,LOBCH,3436
,,,Engineering(Artificial ,,,,
,,,,,,,
"1,163",98671 (75.8673530),322092110,Artificial Intelligence and ,MHT-CET,AI to AI,AI,3220
,,,Machine Learning,,,,
"1,164",99166 (75.1725431),679924210,Computer Science and ,MHT-CET,MH to AI,LNT1H,6799
,,,Engineering,,,,
"1,165",99544 (75.1476841),641961210,Mechanical Engineering,MHT-CET,MH to AI,GOBCH,6419
,,,,,,,
"1,166",100199 (74.4658288),618419110,Civil Engineering,MHT-CET,MH to AI,GNT1H,6184
,,,,,,,
"1,167",101143 (73.4246062),418137210,Electronics and ,MHT-CET,MH to AI,GNT2H,4181
,,,Telecommunication Engg,,,,
"1,168",101317 (73.4109953),414199510,Artificial Intelligence and ,MHT-CET,MH to AI,DEFO,4141
,,,Data Science,,,,
"1,169",101728 (73.2522683),631161210,Mechanical Engineering,MHT-CET,MH to AI,GNT1H,6311
,,,,,,,
"1,170",101903 (73.2522683),347024510,Computer Engineering,MHT-CET,MH to AI,ORPHAN,3470
"1,171",101921 (73.2522683),663229310,Electrical Engineering,MHT-CET,MH to AI,LSCH,6632
"1,172",102194 (73.0265619),612219110,Civil Engineering,MHT-CET,MH to AI,LOBCH,6122
"1,173",103500 (71.6354089),318361210,Mechanical Engineering,MHT-CET,MH to AI,LOPENO,3183
,,,,,,,
"1,174",103717 (71.4000828),320029310,Electrical Engineering,MHT-CET,AI to AI,AI,3200
,,,,,,,
"1,175",103732 (71.4000828),213724210,Computer Science and ,MHT-CET,MH to AI,LOBCH,2137
,,,Engineering,,,,
"1,176",103816 (71.4000828),620319110,Civil Engineering,MHT-CET,MH to AI,GNT1H,6203
,,,,,,,
"1,177",104744 (70.6180504),673261210,Mechanical Engineering,MHT-CET,AI to AI,AI,6732
"1,178",105045 (70.5106049),622219110,Civil Engineering,MHT-CET,MH to AI,LOPENO,6222
,,,,,,,
"1,179",105980 (69.5976990),320119110,Civil Engineering,MHT-CET,AI to AI,AI,3201
"1,180",106342 (69.3042857),319437810,Electronics Engineering ( ,MHT-CET,MH to AI,GSCH,3194
,,,VLSI Design and ,,,,
"1,181",106824 (68.9337823),322492010,Computer Science and ,MHT-CET,MH to AI,GSCH,3224
,,,Engineering (Internet of ,,,,
"1,182",109895 (66.0524144),347719110,Civil Engineering,MHT-CET,MH to AI,LNT1H,3477
"1,183",110058 (65.9622938),343691110,Computer Science and ,MHT-CET,AI to AI,AI,3436
,,,Engineering(Artificial ,,,,
"1,184",110549 (65.3263316),679924210,Computer Science and ,MHT-CET,MH to AI,LOBCH,6799
,,,Engineering,,,,
"1,185",110927 (65.1075350),630492110,"Artificial Intelligence and 
Machine Learning",MHT-CET,MH to AI,GSCO,6304
"1,186",111284 (64.4805659),419661210,Mechanical Engineering,MHT-CET,MH to AI,GNT1H,4196
,,,,,,,
"1,187",111580 (64.4512569),319437810,Electronics Engineering ( ,MHT-CET,MH to AI,GSTH,3194
,,,VLSI Design and ,,,,
"1,188",112241 (63.9730640),318961210,Mechanical Engineering,MHT-CET,MH to AI,GSTH,3189
"1,189",113085 (62.7898492),322492010,Computer Science and ,MHT-CET,MH to AI,PHCH,3224
,,,Engineering (Internet of ,,,,
"1,190",113249 (62.7344336),419337010,Electronics and ,MHT-CET,AI to AI,AI,4193
,,,Communication ,,,,
"1,191",114128 (61.6881259),346537210,Electronics and ,MHT-CET,MH to AI,GSCH,3465
,,,Telecommunication Engg,,,,
"1,192",114244 (61.6397637),213724210,Computer Science and ,MHT-CET,MH to AI,LSCH,2137
,,,Engineering,,,,
"1,193",114584 (61.4332053),322492010,Computer Science and ,MHT-CET,MH to AI,GOBCO,3224
,,,Engineering (Internet of ,,,,
"1,194",115009 (61.2935921),673261210,Mechanical Engineering,MHT-CET,MH to AI,LNT1H,6732
"1,195",116398 (59.9156802),344724510,Computer Engineering,MHT-CET,MH to AI,LSCH,3447
"1,196",116616 (59.8623853),644424510,Computer Engineering,MHT-CET,MH to AI,GNT1H,6444
"1,197",118582 (57.7272051),315460210,Automobile Engineering,MHT-CET,MH to AI,GNT2H,3154
,,,,,,,
"1,198",119182 (56.7405028),413429310,Electrical Engineering,MHT-CET,MH to AI,GOBCH,4134
"1,199",120581 (55.4490884),335392110,Artificial Intelligence and ,MHT-CET,MH to AI,PHCH,3353
,,,Machine Learning,,,,
"1,200",121257 (54.6979992),335392110,Artificial Intelligence and ,MHT-CET,MH to AI,LSCO,3353
,,,Machine Learning,,,,
"1,201",122150 (53.8156961),430219110,Civil Engineering,MHT-CET,MH to AI,GNT2H,4302
,,,,,,,
"1,202",123102 (52.7422372),343691110,Computer Science and ,MHT-CET,MH to AI,GSCH,3436
,,,Engineering(Artificial ,,,,
"1,203",123110 (52.7422372),646624210,Computer Science and ,MHT-CET,AI to AI,AI,6466
,,,Engineering,,,,
"1,204",123215 (52.5567137),315461210,Mechanical Engineering,MHT-CET,MH to AI,GVJH,3154
,,,,,,,
,,,,,,,
"1,205",123563 (52.5521047),320050710,Chemical Engineering,MHT-CET,MH to AI,GNT2H,3200
,,,,,,,
"1,206",125052 (50.6107355),631791610,Automation and Robotics,MHT-CET,AI to AI,AI,6317
,,,,,,,
"1,207",125262 (50.2663166),679461210,Mechanical Engineering,MHT-CET,MH to AI,GNT1H,6794
"1,208",126682 (49.0455617),118229310,Electrical Engineering,MHT-CET,AI to AI,AI,1182
"1,209",126764 (49.0455617),622288610,Man Made Textile ,MHT-CET,AI to AI,AI,6222
,,,Technology,,,,
"1,210",126862 (48.9725355),654526310,Artificial Intelligence (AI) ,MHT-CET,AI to AI,AI,6545
,,,and Data Science,,,,
"1,211",127546 (47.3870980),680329310,Electrical Engineering,MHT-CET,AI to AI,AI,6803
"1,212",127911 (47.3478734),693892550F,Computer Science and ,MHT-CET,AI to AI,AI,6938
,,,Engineering (Artificial ,,,,
"1,213",128165 (46.8567142),343691110,Computer Science and ,MHT-CET,MH to AI,GOBCH,3436
,,,Engineering(Artificial ,,,,
"1,214",129956 (44.6898706),675637210,Electronics and ,MHT-CET,AI to AI,AI,6756
,,,Telecommunication Engg,,,,
"1,215",130590 (43.6615489),541137210,Electronics and ,MHT-CET,MH to AI,GOPENH,5411
,,,Telecommunication Engg,,,,
"1,216",131294 (43.1162283),664061210,Mechanical Engineering,MHT-CET,MH to AI,GOBCH,6640
"1,217",131391 (43.1162283),213691210,Computer Science and ,MHT-CET,MH to AI,LOBCH,2136
,,,Engineering(Data Science),,,,
"1,218",131616 (42.9215913),344024510,Computer Engineering,MHT-CET,MH to AI,GOBCH,3440
,,,,,,,
,,,,,,,
"1,219",131761 (42.5955447),418870110,Mining Engineering,MHT-CET,MH to AI,GNT1H,4188
,,,,,,,
"1,220",131960 (42.5955447),630760210,Automobile Engineering,MHT-CET,MH to AI,GOBCH,6307
,,,,,,,
"1,221",131997 (42.5530244),617861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6178
,,,,,,,
"1,222",132032 (42.5530244),621724210,Computer Science and ,MHT-CET,AI to AI,AI,6217
,,,Engineering,,,,
"1,223",132635 (42.2969628),347719110,Civil Engineering,MHT-CET,MH to AI,LNT2H,3477
"1,224",132942 (41.0926455),675626310,Artificial Intelligence (AI) ,MHT-CET,AI to AI,AI,6756
,,,and Data Science,,,,
"1,225",133227 (40.6521983),319461210,Mechanical Engineering,MHT-CET,MH to AI,GOBCH,3194
"1,226",133317 (39.9699925),679619110,Civil Engineering,MHT-CET,MH to AI,GSCH,6796
"1,227",134399 (39.4392454),228224510,Computer Engineering,MHT-CET,AI to AI,AI,2282
,,,,,,,
"1,228",134409 (39.4392454),347162410,Mechatronics Engineering,MHT-CET,MH to AI,LSTO,3471
"1,229",134515 (39.0377062),213724210,Computer Science and ,MHT-CET,MH to AI,LOBCO,2137
,,,Engineering,,,,
"1,230",135417 (37.7324111),318361210,Mechanical Engineering,MHT-CET,MH to AI,LOPENH,3183
,,,,,,,
"1,231",135503 (37.6936381),617961210,Mechanical Engineering,MHT-CET,MH to AI,GSCO,6179
"1,232",135543 (37.6936381),538124210,Computer Science and ,MHT-CET,AI to AI,AI,5381
,,,Engineering,,,,
"1,233",136019 (36.6068088),322361210,Mechanical Engineering,MHT-CET,AI to AI,AI,3223
,,,,,,,
"1,234",137294 (35.1726957),626937210,Electronics and ,MHT-CET,AI to AI,AI,6269
,,,Telecommunication Engg,,,,
"1,235",137565 (35.1345873),321861210,Mechanical Engineering,MHT-CET,MI to AI,MI,3218
,,,,,,,
"1,236",138716 (32.8844711),414324510,Computer Engineering,MHT-CET,AI to AI,AI,4143
,,,,,,,
"1,237",139495 (32.3095051),347561210,Mechanical Engineering,MHT-CET,AI to AI,AI,3475
"1,238",139585 (31.7228694),112719110,Civil Engineering,MHT-CET,AI to AI,AI,1127
"1,239",140666 (29.9996237),539929310,Electrical Engineering,MHT-CET,MH to AI,LOBCH,5399
"1,240",140720 (29.9996237),228224510,Computer Engineering,MHT-CET,MH to AI,GOBCH,2282
,,,,,,,
"1,241",140772 (29.4111028),630837210,Electronics and ,MHT-CET,AI to AI,AI,6308
,,,Telecommunication Engg,,,,
"1,242",141005 (29.3464077),211637210,Electronics and ,MHT-CET,AI to AI,AI,2116
,,,Telecommunication Engg,,,,
"1,243",141087 (29.3464077),346729310,Electrical Engineering,MHT-CET,MH to AI,GOBCH,3467
,,,,,,,
"1,244",141126 (29.3464077),335324610,Information Technology,MHT-CET,AI to AI,AI,3353
,,,,,,,
"1,245",141377 (28.9238020),690137210,Electronics and ,MHT-CET,MH to AI,GNT2O,6901
,,,Telecommunication Engg,,,,
"1,246",141829 (28.3793174),512550710,Chemical Engineering,MHT-CET,AI to AI,AI,5125
,,,,,,,
,,,,,,,
"1,247",142699 (26.7750310),320760210,Automobile Engineering,MHT-CET,MI to AI,MI,3207
"1,248",142790 (26.7750310),213724210,Computer Science and ,MHT-CET,MH to AI,PHCH,2137
,,,Engineering,,,,
"1,249",142928 (26.2033481),346284410,Electronics and Computer ,MHT-CET,MH to AI,GNT1H,3462
,,,Engineering,,,,
"1,250",143403 (25.5459544),413561210,Mechanical Engineering,MHT-CET,AI to AI,AI,4135
,,,,,,,
"1,251",143663 (25.2074392),344724510,Computer Engineering,MHT-CET,AI to AI,AI,3447
"1,252",144143 (24.1305891),343691110,Computer Science and ,MHT-CET,MH to AI,GOBCO,3436
,,,Engineering(Artificial ,,,,
"1,253",144691 (23.5805396),654524210,Computer Science and ,MHT-CET,AI to AI,AI,6545
,,,Engineering,,,,
"1,254",144728 (23.2280676),415119110,Civil Engineering,MHT-CET,AI to AI,AI,4151
,,,,,,,
"1,255",144931 (22.9499823),533161210,Mechanical Engineering,MHT-CET,AI to AI,AI,5331
,,,,,,,
"1,256",145109 (22.8844711),113037210,Electronics and ,MHT-CET,AI to AI,AI,1130
,,,Telecommunication Engg,,,,
"1,257",145392 (22.0314735),213624210,Computer Science and ,MHT-CET,AI to AI,AI,2136
,,,Engineering,,,,
"1,258",146001 (21.2207239),320161210,Mechanical Engineering,MHT-CET,MI to AI,MI,3201
"1,259",146549 (20.3198986),515119110,Civil Engineering,MHT-CET,AI to AI,AI,5151
,,,,,,,
"1,260",146661 (20.1485207),510319110,Civil Engineering,MHT-CET,AI to AI,AI,5103
,,,,,,,
,,,,,,,
"1,261",146688 (19.9324831),414561210,Mechanical Engineering,MHT-CET,MH to AI,GNT3H,4145
,,,,,,,
"1,262",146896 (19.6543598),464824210,Computer Science and ,MHT-CET,AI to AI,AI,4648
,,,Engineering,,,,
"1,263",146900 (19.6543598),613861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6138
,,,,,,,
"1,264",147104 (18.9046135),319461210,Mechanical Engineering,MHT-CET,MH to AI,LOBCH,3194
"1,265",147226 (18.9046135),680861210,Mechanical Engineering,MHT-CET,MH to AI,LSCH,6808
"1,266",147458 (18.4453326),413519110,Civil Engineering,MHT-CET,AI to AI,AI,4135
,,,,,,,
"1,267",147789 (18.1280678),632661210,Mechanical Engineering,MHT-CET,AI to AI,AI,6326
"1,268",147925 (17.7025465),517729310,Electrical Engineering,MHT-CET,AI to AI,AI,5177
"1,269",147948 (17.7025465),322261210,Mechanical Engineering,MHT-CET,MH to AI,GOPENO,3222
,,,,,,,
"1,270",148358 (16.9363708),213061210,Mechanical Engineering,MHT-CET,MH to AI,GNT1H,2130
"1,271",148550 (16.2430441),664019110,Civil Engineering,MHT-CET,AI to AI,AI,6640
"1,272",148805 (15.9315290),318761210,Mechanical Engineering,MHT-CET,AI to AI,AI,3187
"1,273",149371 (15.0249499),693837250F,Electronics and ,MHT-CET,AI to AI,AI,6938
,,,Telecommunication Engg,,,,
"1,274",149398 (15.0249499),627519110,Civil Engineering,MHT-CET,AI to AI,AI,6275
,,,,,,,
,,,,,,,
"1,275",150046 (13.3235504),344724510,Computer Engineering,MHT-CET,MH to AI,GVJH,3447
"1,276",150167 (13.3188183),631824210,Computer Science and ,MHT-CET,AI to AI,AI,6318
,,,Engineering,,,,
"1,277",150411 (12.8630551),631961210,Mechanical Engineering,MHT-CET,AI to AI,AI,6319
,,,,,,,
"1,278",150731 (11.7198075),676624510,Computer Engineering,MHT-CET,AI to AI,AI,6766
,,,,,,,
"1,279",151195 (11.1190360),342361210,Mechanical Engineering,MHT-CET,MH to AI,LOPENO,3423
"1,280",151294 (11.0960605),225029310,Electrical Engineering,MHT-CET,MH to AI,GNT3H,2250
"1,281",152201 (8.8688138),211229310,Electrical Engineering,MHT-CET,AI to AI,AI,2112
,,,,,,,
"1,282",152205 (8.8688138),211293210,5G,MHT-CET,AI to AI,AI,2112
,,,,,,,
"1,283",152507 (7.7808076),517137210,Electronics and ,MHT-CET,AI to AI,AI,5171
,,,Telecommunication Engg,,,,
"1,284",153014 (6.4285981),621726310,Artificial Intelligence (AI) ,MHT-CET,AI to AI,AI,6217
,,,and Data Science,,,,
"1,285",153170 (6.2955526),629861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6298
,,,,,,,
"1,286",153345 (6.1050754),631324510,Computer Engineering,MHT-CET,AI to AI,AI,6313
,,,,,,,
"1,287",153754 (4.9294633),320290010,Electronics and Computer ,MHT-CET,AI to AI,AI,3202
,,,Science,,,,
"1,288",154358 (3.0928999),630760210,Automobile Engineering,MHT-CET,MH to AI,GSTH,6307
,,,,,,,
,,,,,,,
"1,289",154543 (2.5768942),327793510,Electronics and ,MHT-CET,AI to AI,AI,3277
,,,Biomedical Engineering,,,,
"1,290",154629 (2.3390628),539029310,Electrical Engineering,MHT-CET,AI to AI,AI,5390
,,,,,,,
"1,291",154723 (2.1291696),622261210,Mechanical Engineering,MHT-CET,AI to AI,AI,6222
,,,,,,,
"1,292",154976 (1.4242154),632619110,Civil Engineering,MHT-CET,AI to AI,AI,6326
"1,293",154999 (1.4107346),549724510,Computer Engineering,MHT-CET,AI to AI,AI,5497
"1,294",155155 (0.8554032),213429310,Electrical Engineering,MHT-CET,AI to AI,AI,2134
"1,295",155553 (76.2900000),622288610,Man Made Textile ,MHT-CET,AI to AI,AI,6222
,,,Technology,,,,
"1,296",155755 (69.9500000),664424510,Computer Engineering,MHT-CET,AI to AI,AI,6644
