Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
"1,061",124023 (10.5662165),414199510,Artificial Intelligence and ,MHT-CET,AI to AI,AI,4141
,,,Data Science,,,,
"1,062",124436 (9.9445363),664061210,Mechanical Engineering,MHT-CET,AI to AI,AI,6640
"1,063",124695 (9.2499758),517319110,Civil Engineering,MHT-CET,AI to AI,AI,5173
,,,,,,,
"1,064",124935 (8.6023034),126519110,Civil Engineering,MHT-CET,AI to AI,AI,1265
,,,,,,,
,,,,,,,
"1,065",125430 (7.4616793),346537210,Electronics and ,MHT-CET,AI to AI,AI,3465
,,,Telecommunication Engg,,,,
"1,066",125713 (6.9738420),112661210,Mechanical Engineering,MHT-CET,AI to AI,AI,1126
,,,,,,,
"1,067",125944 (6.7586339),126837210,Electronics and ,MHT-CET,AI to AI,AI,1268
,,,Telecommunication Engg,,,,
"1,068",126004 (6.6563016),654529310,Electrical Engineering,MHT-CET,AI to AI,AI,6545
,,,,,,,
"1,069",126009 (6.4853556),533061210,Mechanical Engineering,MHT-CET,AI to AI,AI,5330
,,,,,,,
"1,070",126916 (4.3340532),516929310,Electrical Engineering,MHT-CET,AI to AI,AI,5169
,,,,,,,
"1,071",127590 (2.7252476),253319110,Civil Engineering,MHT-CET,AI to AI,AI,2533
"1,072",128095 (1.5013118),539029310,Electrical Engineering,MHT-CET,MH to AI,GSCH,5390
,,,,,,,
"1,073",128167 (1.3842985),513919110,Civil Engineering,MHT-CET,AI to AI,AI,5139
"1,074",128292 (1.0630220),410419110,Civil Engineering,MHT-CET,AI to AI,AI,4104
"1,075",128553 (0.2085406),319419110,Civil Engineering,MHT-CET,MH to AI,GNT1H,3194
"1,076",128687 (83.7400000),614119110,Civil Engineering,MHT-CET,AI to AI,AI,6141
,,,,,,,
"1,077",128855 (75.9400000),322491110,Computer Science and ,MHT-CET,AI to AI,AI,3224
,,,Engineering(Artificial ,,,,
"1,078",129214 (60.2400000),622288610,Man Made Textile ,MHT-CET,AI to AI,AI,6222
,,,Technology,,,,
,,,,,,,
"1,079",129255 (57.0900000),414319110,Civil Engineering,MHT-CET,AI to AI,AI,4143
