Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
"1,045",60747 (34.1360933),252224510,Computer Engineering,JEE(Main),AI to AI,AI,2522
"1,046",60774 (34.1360933),620362410,Mechatronics Engineering,JEE(Main),AI to AI,AI,6203
"1,047",60866 (33.9918660),517761210,Mechanical Engineering,JEE(Main),AI to AI,AI,5177
"1,048",60913 (33.9441177),251692110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2516
,,,Machine Learning,,,,
"1,049",60915 (33.9441177),628861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6288
"1,050",61005 (33.8426731),626990010,Electronics and Computer ,JEE(Main),AI to AI,AI,6269
,,,Science,,,,
"
",,,,,,,
"1,051",61083 (33.7340887),414761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4147
"1,052",61101 (33.7340887),540824510,Computer Engineering,JEE(Main),AI to AI,AI,5408
"1,053",61144 (33.6219024),320061210,Mechanical Engineering,JEE(Main),AI to AI,AI,3200
,,,,,,,
"1,054",61435 (33.2654338),539929310,Electrical Engineering,JEE(Main),AI to AI,AI,5399
"1,055",61453 (33.2308423),126824210,Computer Science and ,JEE(Main),AI to AI,AI,1268
,,,Engineering,,,,
"1,056",61528 (33.2149667),414199510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4141
,,,Data Science,,,,
"1,057",61567 (33.1825782),112737210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,1127
"1,058",61714 (32.8373680),428524610,Information Technology,JEE(Main),AI to AI,AI,4285
"1,059",61922 (32.5548084),632237210,Electronics and ,JEE(Main),AI to AI,AI,6322
,,,Telecommunication Engg,,,,
"1,060",62088 (32.4191535),430461250F,Mechanical Engineering,JEE(Main),AI to AI,AI,4304
,,,,,,,
"1,061",62160 (32.2840445),632561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6325
,,,,,,,
"1,062",62250 (32.0690401),347561210,Mechanical Engineering,JEE(Main),AI to AI,AI,3475
"1,063",62284 (32.0690401),664491110,Computer Science and ,JEE(Main),AI to AI,AI,6644
,,,Engineering(Artificial ,,,,
"1,064",62352 (31.8501950),112161210,Mechanical Engineering,JEE(Main),AI to AI,AI,1121
,,,,,,,
"
",,,,,,,
"1,065",62443 (31.7835134),618719110,Civil Engineering,JEE(Main),AI to AI,AI,6187
,,,,,,,
"1,066",62447 (31.7417740),111735610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,1117
,,,and Power],,,,
"1,067",62710 (31.5324946),630424210,"Computer Science and 
Engineering",JEE(Main),AI to AI,AI,6304
"1,068",62804 (31.4986623),516824510,Computer Engineering,JEE(Main),AI to AI,AI,5168
"1,069",62881 (31.3114216),320629310,Electrical Engineering,JEE(Main),AI to AI,AI,3206
"1,070",62965 (31.0939268),530384410,Electronics and Computer ,JEE(Main),AI to AI,AI,5303
,,,Engineering,,,,
"1,071",63026 (30.8305657),516129310,Electrical Engineering,JEE(Main),AI to AI,AI,5161
"1,072",63394 (30.4494577),632437210,Electronics and ,JEE(Main),AI to AI,AI,6324
,,,Telecommunication Engg,,,,
"1,073",63413 (30.4494577),510819110,Civil Engineering,JEE(Main),AI to AI,AI,5108
,,,,,,,
"1,074",63703 (30.0081905),512429310,Electrical Engineering,JEE(Main),AI to AI,AI,5124
,,,,,,,
"1,075",63754 (29.9127468),344037210,Electronics and ,JEE(Main),AI to AI,AI,3440
,,,Telecommunication Engg,,,,
"1,076",63955 (29.7814554),632419110,Civil Engineering,JEE(Main),AI to AI,AI,6324
"1,077",64115 (29.2081485),679619110,Civil Engineering,JEE(Main),AI to AI,AI,6796
"1,078",64321 (29.0807917),118024210,Computer Science and ,JEE(Main),AI to AI,AI,1180
,,,Engineering,,,,
"
",,,,,,,
"1,079",64465 (29.0019131),417761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4177
,,,,,,,
"1,080",64604 (28.5429377),631961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6319
,,,,,,,
"1,081",64882 (28.1683885),343624510,Computer Engineering,JEE(Main),AI to AI,AI,3436
"1,082",64977 (27.9041770),663461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6634
"1,083",65001 (27.9041770),319062410,Mechatronics Engineering,JEE(Main),AI to AI,AI,3190
"1,084",65200 (27.6076756),541861210,Mechanical Engineering,JEE(Main),AI to AI,AI,5418
"1,085",65202 (27.6076756),344024510,Computer Engineering,JEE(Main),AI to AI,AI,3440
,,,,,,,
"1,086",65509 (26.8851246),632199510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6321
,,,Data Science,,,,
"1,087",65665 (26.7617260),419337010,Electronics and ,JEE(Main),AI to AI,AI,4193
,,,Communication ,,,,
"1,088",65696 (26.7617260),622061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
"1,089",65739 (26.7166509),213137210,Electronics and ,JEE(Main),AI to AI,AI,2131
,,,Telecommunication Engg,,,,
"1,090",65798 (26.7150563),631324510,Computer Engineering,JEE(Main),AI to AI,AI,6313
,,,,,,,
"1,091",65857 (26.5813816),614461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6144
"1,092",65986 (26.3898969),419724210,Computer Science and ,JEE(Main),AI to AI,AI,4197
,,,Engineering,,,,
"
",,,,,,,
"1,093",66074 (26.2204787),693824250F,Computer Science and ,JEE(Main),AI to AI,AI,6938
,,,Engineering,,,,
"1,094",66125 (26.2142346),414219110,Civil Engineering,JEE(Main),MI to AI,MI,4142
,,,,,,,
"1,095",66240 (26.0483686),430224510,Computer Engineering,JEE(Main),AI to AI,AI,4302
,,,,,,,
"1,096",66275 (26.0483686),413537210,Electronics and ,JEE(Main),AI to AI,AI,4135
,,,Telecommunication Engg,,,,
"1,097",66285 (26.0337153),663229310,Electrical Engineering,JEE(Main),AI to AI,AI,6632
"1,098",66446 (25.7547884),413437210,Electronics and ,JEE(Main),AI to AI,AI,4134
,,,Telecommunication Engg,,,,
"1,099",66464 (25.7547884),516219110,Civil Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
"1,100",66586 (25.3523315),321924510,Computer Engineering,JEE(Main),AI to AI,AI,3219
,,,,,,,
"1,101",66678 (25.2224609),347024510,Computer Engineering,JEE(Main),AI to AI,AI,3470
"1,102",66909 (24.9639552),629324210,Computer Science and ,JEE(Main),AI to AI,AI,6293
,,,Engineering,,,,
"1,103",66957 (24.9639552),419691210,Computer Science and ,JEE(Main),AI to AI,AI,4196
,,,Engineering(Data Science),,,,
"1,104",67045 (24.6408449),675626310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6756
,,,and Data Science,,,,
"1,105",67077 (24.6351931),414429310,Electrical Engineering,JEE(Main),AI to AI,AI,4144
"1,106",67284 (24.1382512),111937210,Electronics and ,JEE(Main),AI to AI,AI,1119
,,,Telecommunication Engg,,,,
"
",,,,,,,
"1,107",67670 (23.4527343),319461210,Mechanical Engineering,JEE(Main),AI to AI,AI,3194
"1,108",67901 (22.9947786),213437810,Electronics Engineering ( ,JEE(Main),AI to AI,AI,2134
,,,VLSI Design and ,,,,
"1,109",67998 (22.9216347),321861210,Mechanical Engineering,JEE(Main),AI to AI,AI,3218
,,,,,,,
"1,110",68050 (22.8998895),690137210,Electronics and ,JEE(Main),AI to AI,AI,6901
,,,Telecommunication Engg,,,,
"1,111",68144 (22.7396289),415108210,Bio Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
"1,112",68306 (22.4448684),112637210,Electronics and ,JEE(Main),AI to AI,AI,1126
,,,Telecommunication Engg,,,,
"1,113",68344 (22.4110010),419024210,Computer Science and ,JEE(Main),AI to AI,AI,4190
,,,Engineering,,,,
"1,114",68544 (21.8758810),211461210,Mechanical Engineering,JEE(Main),AI to AI,AI,2114
"1,115",68548 (21.8758810),411824510,Computer Engineering,JEE(Main),AI to AI,AI,4118
"1,116",68625 (21.7989986),322092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3220
,,,Machine Learning,,,,
"1,117",68821 (21.5448833),211626310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,2116
,,,and Data Science,,,,
"1,118",68867 (21.5141299),517084410,Electronics and Computer ,JEE(Main),AI to AI,AI,5170
,,,Engineering,,,,
"1,119",68960 (21.3568403),538024510,Computer Engineering,JEE(Main),AI to AI,AI,5380
"1,120",69042 (21.1598560),517984410,Electronics and Computer ,JEE(Main),AI to AI,AI,5179
,,,Engineering,,,,
"
",,,,,,,
"1,121",69105 (21.1139539),518437210,Electronics and ,JEE(Main),AI to AI,AI,5184
,,,Telecommunication Engg,,,,
"1,122",69164 (20.7901287),318719110,Civil Engineering,JEE(Main),AI to AI,AI,3187
"1,123",69245 (20.6867170),416370110,Mining Engineering,JEE(Main),AI to AI,AI,4163
"1,124",69405 (20.4958855),675861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6758
"1,125",69723 (19.6909395),631161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6311
,,,,,,,
"1,126",69763 (19.6459227),627019110,Civil Engineering,JEE(Main),AI to AI,AI,6270
,,,,,,,
"1,127",69942 (19.3207386),518161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5181
,,,,,,,
"1,128",70284 (18.7311178),313561210,Mechanical Engineering,JEE(Main),AI to AI,AI,3135
,,,,,,,
"1,129",70414 (18.4473709),410419110,Civil Engineering,JEE(Main),AI to AI,AI,4104
"1,130",70473 (18.3219918),644424510,Computer Engineering,JEE(Main),AI to AI,AI,6444
"1,131",70505 (18.2153076),510361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
"1,132",70529 (18.1600011),693892550F,Computer Science and ,JEE(Main),AI to AI,AI,6938
,,,Engineering (Artificial ,,,,
"1,133",70722 (17.9633528),461329310,Electrical Engineering,JEE(Main),AI to AI,AI,4613
"1,134",70738 (17.9631030),663537210,Electronics and ,JEE(Main),AI to AI,AI,6635
,,,Telecommunication Engg,,,,
"
",,,,,,,
"1,135",70879 (17.6183375),347719110,Civil Engineering,JEE(Main),AI to AI,AI,3477
"1,136",71085 (16.9216227),414461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4144
"1,137",71183 (16.7973050),630524210,Computer Science and ,JEE(Main),AI to AI,AI,6305
,,,Engineering,,,,
"1,138",71225 (16.7263662),211119110,Civil Engineering,JEE(Main),AI to AI,AI,2111
,,,,,,,
"1,139",71266 (16.5543191),536525110,Computer Technology,JEE(Main),AI to AI,AI,5365
,,,,,,,
"1,140",71347 (16.2503109),410429310,Electrical Engineering,JEE(Main),AI to AI,AI,4104
"1,141",71697 (15.6282029),112629310,Electrical Engineering,JEE(Main),AI to AI,AI,1126
,,,,,,,
"1,142",71713 (15.6116129),510337610,Electronics Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
"1,143",71766 (15.4884627),621724210,Computer Science and ,JEE(Main),AI to AI,AI,6217
,,,Engineering,,,,
"1,144",71875 (15.4528596),540924510,Computer Engineering,JEE(Main),AI to AI,AI,5409
,,,,,,,
"1,145",71899 (15.2142289),536525110,Computer Technology,JEE(Main),MI to AI,MI,5365
,,,,,,,
"1,146",72159 (14.5431757),467924210,Computer Science and ,JEE(Main),AI to AI,AI,4679
,,,Engineering,,,,
"1,147",72203 (14.5121288),211301110,Agricultural Engineering,JEE(Main),AI to AI,AI,2113
"1,148",72217 (14.5121288),250850310,Food Technology,JEE(Main),AI to AI,AI,2508
"
",,,,,,,
"1,149",72287 (14.3532604),419261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4192
,,,,,,,
"1,150",72572 (13.5035293),416361210,Mechanical Engineering,JEE(Main),AI to AI,AI,4163
"1,151",72630 (13.4656953),213624610,Information Technology,JEE(Main),AI to AI,AI,2136
"1,152",72778 (13.1368048),513919110,Civil Engineering,JEE(Main),AI to AI,AI,5139
"1,153",72831 (12.9882569),621792110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6217
,,,Machine Learning,,,,
"1,154",72924 (12.7262971),516161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5161
"1,155",72971 (12.6119771),419637210,Electronics and ,JEE(Main),AI to AI,AI,4196
,,,Telecommunication Engg,,,,
"1,156",72972 (12.6119771),112729310,Electrical Engineering,JEE(Main),AI to AI,AI,1127
"1,157",73221 (12.0861405),664361210,Mechanical Engineering,JEE(Main),AI to AI,AI,6643
"1,158",73738 (10.9399271),126519110,Civil Engineering,JEE(Main),AI to AI,AI,1265
,,,,,,,
"1,159",73746 (10.7568339),264161210,Mechanical Engineering,JEE(Main),AI to AI,AI,2641
"1,160",74123 (9.7812968),541124510,Computer Engineering,JEE(Main),AI to AI,AI,5411
"1,161",74447 (8.8654786),664319110,Civil Engineering,JEE(Main),AI to AI,AI,6643
"1,162",74522 (8.6222768),127661210,Mechanical Engineering,JEE(Main),AI to AI,AI,1276
,,,,,,,6
"
",,,,,,,
"1,163",74563 (8.3645028),417719110,Civil Engineering,JEE(Main),AI to AI,AI,4177
,,,,,,,
"1,164",74647 (8.1594035),533129310,Electrical Engineering,JEE(Main),AI to AI,AI,5331
,,,,,,,
"1,165",74712 (7.8978095),516937210,Electronics and ,JEE(Main),AI to AI,AI,5169
,,,Telecommunication Engg,,,,
"1,166",74759 (7.7915474),464824610,Information Technology,JEE(Main),AI to AI,AI,4648
"1,167",75094 (6.9296300),213329310,Electrical Engineering,JEE(Main),AI to AI,AI,2133
,,,,,,,
"1,168",75116 (6.9284126),112019110,Civil Engineering,JEE(Main),AI to AI,AI,1120
"1,169",75122 (6.7802425),512550710,Chemical Engineering,JEE(Main),AI to AI,AI,5125
,,,,,,,
"1,170",75167 (6.6808364),510461210,Mechanical Engineering,JEE(Main),AI to AI,AI,5104
,,,,,,,
"1,171",75269 (6.3932047),630461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6304
"1,172",75597 (5.1699172),512462410,Mechatronics Engineering,JEE(Main),AI to AI,AI,5124
,,,,,,,
"1,173",75688 (4.8930386),211419110,Civil Engineering,JEE(Main),AI to AI,AI,2114
"1,174",75897 (4.1216439),419037010,Electronics and ,JEE(Main),AI to AI,AI,4190
,,,Communication ,,,,
"1,175",75935 (4.0231968),622319110,Civil Engineering,JEE(Main),AI to AI,AI,6223
,,,,,,,
"1,176",75997 (3.8331599),628319110,Civil Engineering,JEE(Main),AI to AI,AI,6283
"
",,,,,,,
"1,177",76084 (3.5431254),632537810,Electronics Engineering ( ,JEE(Main),AI to AI,AI,6325
,,,VLSI Design and ,,,,
"1,178",76168 (3.2523083),618761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6187
,,,,,,,
"1,179",76289 (2.6620704),664019110,Civil Engineering,JEE(Main),AI to AI,AI,6640
"1,180",76540 (1.6418606),622019110,Civil Engineering,JEE(Main),AI to AI,AI,6220
,,,,,,,
"1,181",76618 (1.2323992),213724210,Computer Science and ,JEE(Main),AI to AI,AI,2137
,,,Engineering,,,,
"1,182",76623 (1.2008894),631791610,Automation and Robotics,JEE(Main),AI to AI,AI,6317
,,,,,,,
"1,183",76886 (99.7721111),628819110,Civil Engineering,MHT-CET,AI to AI,AI,6288
"1,184",78145 (96.2380224),320119110,Civil Engineering,MHT-CET,AI to AI,AI,3201
"1,185",78680 (95.3102907),319437810,Electronics Engineering ( ,MHT-CET,AI to AI,AI,3194
,,,VLSI Design and ,,,,
"1,186",80647 (92.4838322),673219110,Civil Engineering,MHT-CET,AI to AI,AI,6732
"1,187",83142 (89.5231349),318319110,Civil Engineering,MHT-CET,AI to AI,AI,3183
,,,,,,,
"1,188",84378 (88.1444070),467999710,Artificial Intelligence,MHT-CET,AI to AI,AI,4679
"1,189",84403 (88.1444070),319061210,Mechanical Engineering,MHT-CET,AI to AI,AI,3190
"1,190",86023 (86.6965956),319419110,Civil Engineering,MHT-CET,AI to AI,AI,3194
"
",,,,,,,
"1,191",87179 (85.4752553),321890010,Electronics and Computer ,MHT-CET,MI to AI,MI,3218
,,,Science,,,,
"1,192",88041 (84.7409510),517029310,Electrical Engineering,MHT-CET,AI to AI,AI,5170
,,,,,,,
"1,193",89220 (83.6387222),118026310,Artificial Intelligence (AI) ,MHT-CET,AI to AI,AI,1180
,,,and Data Science,,,,
"1,194",89922 (83.2892137),630524610,Information Technology,MHT-CET,AI to AI,AI,6305
,,,,,,,
"1,195",90630 (82.3346823),615519110,Civil Engineering,MHT-CET,MI to AI,MI,6155
"1,196",90872 (82.2515860),632092810,Electronics and ,MHT-CET,AI to AI,AI,6320
,,,Communication(Advanced ,,,,
"1,197",91410 (82.0912919),213124210,Computer Science and ,MHT-CET,AI to AI,AI,2131
,,,Engineering,,,,
"1,198",92825 (80.7328826),213624210,Computer Science and ,MHT-CET,AI to AI,AI,2136
,,,Engineering,,,,
"1,199",94868 (78.8754662),680861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6808
"1,200",94915 (78.8754662),342361210,Mechanical Engineering,MHT-CET,MI to AI,MI,3423
"1,201",96110 (78.0675570),687890010,Electronics and Computer ,MHT-CET,AI to AI,AI,6878
,,,Science,,,,
"1,202",96250 (77.9969992),632529310,Electrical Engineering,MHT-CET,MI to AI,MI,6325
,,,,,,,
"1,203",97469 (76.8390440),347061210,Mechanical Engineering,MHT-CET,AI to AI,AI,3470
"1,204",100199 (74.4658288),512461210,Mechanical Engineering,MHT-CET,AI to AI,AI,5124
,,,,,,,
"
",,,,,,,
"1,205",101527 (73.3779089),417219110,Civil Engineering,MHT-CET,MI to AI,MI,4172
"1,206",103121 (71.8303504),617719110,Civil Engineering,MHT-CET,AI to AI,AI,6177
"1,207",103228 (71.8303504),632029310,Electrical Engineering,MHT-CET,AI to AI,AI,6320
,,,,,,,
"1,208",104048 (71.2687819),414124510,Computer Engineering,MHT-CET,AI to AI,AI,4141
,,,,,,,
"1,209",104634 (71.0587355),617919110,Civil Engineering,MHT-CET,AI to AI,AI,6179
"1,210",104873 (70.6180504),662884410,Electronics and Computer ,MHT-CET,AI to AI,AI,6628
,,,Engineering,,,,
"1,211",106090 (69.5976990),264124210,Computer Science and ,MHT-CET,AI to AI,AI,2641
,,,Engineering,,,,
"1,212",106830 (68.9337823),322491110,Computer Science and ,MHT-CET,AI to AI,AI,3224
,,,Engineering(Artificial ,,,,
"1,213",108586 (67.1534217),213692110,Artificial Intelligence and ,MHT-CET,AI to AI,AI,2136
,,,Machine Learning,,,,
"1,214",109317 (66.6716379),417719110,Civil Engineering,MHT-CET,MI to AI,MI,4177
,,,,,,,
"1,215",109632 (66.3914919),678224210,Computer Science and ,MHT-CET,AI to AI,AI,6782
,,,Engineering,,,,
"1,216",109715 (66.3914919),317529310,Electrical Engineering,MHT-CET,AI to AI,AI,3175
,,,,,,,
"1,217",109887 (66.0524144),541161210,Mechanical Engineering,MHT-CET,AI to AI,AI,5411
"1,218",109895 (66.0524144),549719110,Civil Engineering,MHT-CET,AI to AI,AI,5497
"
",,,,,,,
"1,219",110191 (65.9622938),628350310,Food Technology,MHT-CET,AI to AI,AI,6283
"1,220",110945 (65.0367935),343691110,Computer Science and ,MHT-CET,AI to AI,AI,3436
,,,Engineering(Artificial ,,,,
"1,221",112211 (63.9730640),541819110,Civil Engineering,MHT-CET,AI to AI,AI,5418
"1,222",113447 (62.7344336),621946110,Bio Medical Engineering,MHT-CET,AI to AI,AI,6219
,,,,,,,
"1,223",114505 (61.4332053),629861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6298
,,,,,,,
"1,224",116057 (59.9249812),346537210,Electronics and ,MHT-CET,AI to AI,AI,3465
,,,Telecommunication Engg,,,,
"1,225",116633 (59.8623853),513061210,Mechanical Engineering,MHT-CET,AI to AI,AI,5130
,,,,,,,
"1,226",117338 (58.7429854),320662410,Mechatronics Engineering,MHT-CET,AI to AI,AI,3206
"1,227",117767 (58.5474069),327735610,Electrical Engg[Electronics ,MHT-CET,AI to AI,AI,3277
,,,and Power],,,,
"1,228",118733 (57.7272051),213661210,Mechanical Engineering,MHT-CET,AI to AI,AI,2136
"1,229",121886 (54.0043616),322137210,Electronics and ,MHT-CET,AI to AI,AI,3221
,,,Telecommunication Engg,,,,
"1,230",122150 (53.8156961),430219110,Civil Engineering,MHT-CET,AI to AI,AI,4302
,,,,,,,
"1,231",122423 (53.6496624),617861210,Mechanical Engineering,MHT-CET,AI to AI,AI,6178
,,,,,,,
"1,232",122959 (52.7422372),322361210,Mechanical Engineering,MHT-CET,AI to AI,AI,3223
,,,,,,,
"
",,,,,,,
"1,233",123002 (52.7422372),693837250F,Electronics and ,MHT-CET,AI to AI,AI,6938
,,,Telecommunication Engg,,,,
"1,234",123172 (52.5567137),641961210,Mechanical Engineering,MHT-CET,AI to AI,AI,6419
,,,,,,,
"1,235",123329 (52.5567137),413429310,Electrical Engineering,MHT-CET,AI to AI,AI,4134
"1,236",123563 (52.5521047),321637210,Electronics and ,MHT-CET,AI to AI,AI,3216
,,,Telecommunication Engg,,,,
"1,237",123565 (52.5521047),321791610,Automation and Robotics,MHT-CET,AI to AI,AI,3217
,,,,,,,
"1,238",123583 (52.5521047),319229310,Electrical Engineering,MHT-CET,AI to AI,AI,3192
"1,239",123753 (52.2466614),673261210,Mechanical Engineering,MHT-CET,AI to AI,AI,6732
"1,240",125513 (49.6513702),347162410,Mechatronics Engineering,MHT-CET,AI to AI,AI,3471
"1,241",125800 (49.6143282),112529310,Electrical Engineering,MHT-CET,AI to AI,AI,1125
,,,,,,,
"1,242",127362 (47.6387427),346729310,Electrical Engineering,MHT-CET,AI to AI,AI,3467
,,,,,,,
"1,243",128165 (46.8567142),679924210,Computer Science and ,MHT-CET,AI to AI,AI,6799
,,,Engineering,,,,
"1,244",128432 (46.4534231),662261210,Mechanical Engineering,MHT-CET,AI to AI,AI,6622
"1,245",128660 (46.4499379),664029310,Electrical Engineering,MHT-CET,AI to AI,AI,6640
"1,246",128942 (46.1690466),322492010,Computer Science and ,MHT-CET,AI to AI,AI,3224
,,,Engineering (Internet of ,,,,
"
",,,,,,,
"1,247",129013 (45.9664342),320119110,Civil Engineering,MHT-CET,MI to AI,MI,3201
"1,248",129174 (45.9664342),321161210,Mechanical Engineering,MHT-CET,MI to AI,MI,3211
"1,249",129676 (45.6445719),342319110,Civil Engineering,MHT-CET,MI to AI,MI,3423
"1,250",129780 (45.6445719),510419110,Civil Engineering,MHT-CET,AI to AI,AI,5104
,,,,,,,
"1,251",130321 (44.0513989),617961210,Mechanical Engineering,MHT-CET,AI to AI,AI,6179
"1,252",130858 (43.5071268),320161210,Mechanical Engineering,MHT-CET,MI to AI,MI,3201
"1,253",131073 (43.2248410),675624210,Computer Science and ,MHT-CET,AI to AI,AI,6756
,,,Engineering,,,,
"1,254",131616 (42.9215913),344724510,Computer Engineering,MHT-CET,AI to AI,AI,3447
"1,255",131761 (42.5955447),228224510,Computer Engineering,MHT-CET,AI to AI,AI,2282
,,,,,,,
"1,256",131960 (42.5955447),660961210,Mechanical Engineering,MHT-CET,AI to AI,AI,6609
"1,257",131990 (42.5530244),419337010,Electronics and ,MHT-CET,MI to AI,MI,4193
,,,Communication ,,,,
"1,258",131997 (42.5530244),253319110,Civil Engineering,MHT-CET,AI to AI,AI,2533
"1,259",133227 (40.6521983),322161210,Mechanical Engineering,MHT-CET,AI to AI,AI,3221
,,,,,,,
"1,260",133317 (39.9699925),625019110,Civil Engineering,MHT-CET,AI to AI,AI,6250
"
",,,,,,,
"1,261",134077 (39.7875296),664424510,Computer Engineering,MHT-CET,AI to AI,AI,6644
"1,262",135167 (38.8357386),538124210,Computer Science and ,MHT-CET,AI to AI,AI,5381
,,,Engineering,,,,
"1,263",135820 (37.1297299),319629310,Electrical Engineering,MHT-CET,MI to AI,MI,3196
"1,264",137237 (35.6213901),211691110,Computer Science and ,MHT-CET,AI to AI,AI,2116
,,,Engineering(Artificial ,,,,
"1,265",138154 (33.8201786),630337210,Electronics and ,MHT-CET,AI to AI,AI,6303
,,,Telecommunication Engg,,,,
"1,266",138777 (32.8844711),646624210,Computer Science and ,MHT-CET,AI to AI,AI,6466
,,,Engineering,,,,
"1,267",138950 (32.6609746),213829310,Electrical Engineering,MHT-CET,AI to AI,AI,2138
,,,,,,,
"1,268",139846 (31.6482893),622329310,Electrical Engineering,MHT-CET,AI to AI,AI,6223
,,,,,,,
"1,269",141238 (29.2444305),654524210,Computer Science and ,MHT-CET,AI to AI,AI,6545
,,,Engineering,,,,
"1,270",141347 (28.9238020),315419110,Civil Engineering,MHT-CET,AI to AI,AI,3154
,,,,,,,
"1,271",141612 (28.6046774),679437810,Electronics Engineering ( ,MHT-CET,AI to AI,AI,6794
,,,VLSI Design and ,,,,
"1,272",141640 (28.6046774),632124210,Computer Science and ,MHT-CET,AI to AI,AI,6321
,,,Engineering,,,,
"1,273",141826 (28.3793174),626992610,Electrical and Computer ,MHT-CET,AI to AI,AI,6269
,,,Engineering,,,,
"1,274",141971 (28.1052376),678124210,Computer Science and ,MHT-CET,AI to AI,AI,6781
,,,Engineering,,,,
"
",,,,,,,
"1,275",142110 (27.6545345),111719110,Civil Engineering,MHT-CET,AI to AI,AI,1117
,,,,,,,
"1,276",142139 (27.6545345),621726310,Artificial Intelligence (AI) ,MHT-CET,AI to AI,AI,6217
,,,and Data Science,,,,
"1,277",142699 (26.7750310),320760210,Automobile Engineering,MHT-CET,MI to AI,MI,3207
"1,278",142752 (26.7750310),112719110,Civil Engineering,MHT-CET,AI to AI,AI,1127
"1,279",143315 (25.5459544),626719110,Civil Engineering,MHT-CET,AI to AI,AI,6267
,,,,,,,
"1,280",143663 (25.2074392),346224510,Computer Engineering,MHT-CET,AI to AI,AI,3462
,,,,,,,
"1,281",143871 (24.8864926),675561210,Mechanical Engineering,MHT-CET,AI to AI,AI,6755
"1,282",144055 (24.5412844),112361210,Mechanical Engineering,MHT-CET,AI to AI,AI,1123
"1,283",144434 (23.8907594),253361210,Mechanical Engineering,MHT-CET,AI to AI,AI,2533
"1,284",144681 (23.5805396),413529310,Electrical Engineering,MHT-CET,AI to AI,AI,4135
,,,,,,,
"1,285",144717 (23.5805396),320029310,Electrical Engineering,MHT-CET,AI to AI,AI,3200
,,,,,,,
"1,286",144721 (23.2280676),630837210,Electronics and ,MHT-CET,AI to AI,AI,6308
,,,Telecommunication Engg,,,,
"1,287",145338 (22.0314735),631524210,Computer Science and ,MHT-CET,AI to AI,AI,6315
,,,Engineering,,,,
"1,288",145639 (21.9114832),414529310,Electrical Engineering,MHT-CET,AI to AI,AI,4145
,,,,,,,
"
",,,,,,,
"1,289",145666 (21.7123399),630437210,"Electronics and 
Telecommunication Engg",MHT-CET,AI to AI,AI,6304
"1,290",145879 (21.5370732),111761210,Mechanical Engineering,MHT-CET,AI to AI,AI,1117
,,,,,,,
"1,291",146152 (20.9352787),683929310,Electrical Engineering,MHT-CET,AI to AI,AI,6839
"1,292",146616 (20.1485207),515119110,Civil Engineering,MHT-CET,AI to AI,AI,5151
,,,,,,,
"1,293",146619 (20.1485207),654537210,Electronics and ,MHT-CET,AI to AI,AI,6545
,,,Telecommunication Engg,,,,
"1,294",146982 (19.1048437),413337210,Electronics and ,MHT-CET,AI to AI,AI,4133
,,,Telecommunication Engg,,,,
"1,295",147055 (19.1048437),225229710,Electrical and Electronics ,MHT-CET,AI to AI,AI,2252
,,,Engineering,,,,
"1,296",147062 (19.1048437),113037210,Electronics and ,MHT-CET,AI to AI,AI,1130
,,,Telecommunication Engg,,,,
"1,297",147616 (18.2192293),632661210,Mechanical Engineering,MHT-CET,AI to AI,AI,6326
"1,298",147630 (18.2192293),112319110,Civil Engineering,MHT-CET,AI to AI,AI,1123
"1,299",148358 (16.9363708),213037210,Electronics and ,MHT-CET,AI to AI,AI,2130
,,,Telecommunication Engg,,,,
